_ - _ - id,_ - _ - active,_ - _ - subtype,_ - _ - place_name,_ - _ - subcategory,_ - _ - place_address,_ - _ - place_type_id,_ - _ - place_latitude,_ - _ - place_longitude,_ - _ - place_type_name
E00970,1,estacion,"E00970 · Servicio Justo Garcia Flores,S. de .R.L. de C.V.",Estación,"Miguel Hidalgo Pte. No. 1124, Col. Centro",3,19.288604,-99.676491,estacion
E00963,1,estacion,"E00963 · Servicio Nieto, SA de CV",Estación,"Isabel la Catolica No. 215, Col. Reforma",3,19.292211,-99.643201,estacion
E00960,1,estacion,"E00960 · Servicio Bomont, S.A de C.V",Estación,"Km 61 1/2 Blvd P Tollocan SA Tlalpatitlan, Col. Centro",3,19.286498,-99.606641,estacion
E07468,1,estacion,"E07468 · Recar Super Servicio, S.A. de C.V.",Estación,"Blvd. Aeropuerto Miguel Aleman No. 573, Col. Reforma",3,19.293802,-99.557978,estacion
E05422,1,estacion,"E05422 · Marcofan, SA de CV",Estación,"Carret.Fed.Mexico-Puebla Km. 20.5, Col. Los Reyes Acaquilpan",3,19.347289,-98.965190,estacion
E06034,1,estacion,"E06034 · Grupo Autopista,S.A. de C.V.",Estación,"Sebastian Lerdo de Tejada # 81 y 83, Col. Dario Martinez 1ra Seccion",3,19.315879,-98.950119,estacion
E06122,1,estacion,"E06122 · Servicios Comerciales la Alianza, S.A. de C.V.",Estación,"Av. Cuauhtemoc # 54 L-10 Zona 8 Mz-7, Col. Tlapacoya",3,19.310675,-98.904694,estacion
E07200,1,estacion,E07200 · Operadora Luintra S.A. de C.V.,Estación,"Carrt. Chalco-Mixquic S/N, Col. San Mateo Huitzilzingo",3,19.229783,-98.916319,estacion
E00237,1,estacion,"E00237 · Combustibles de Chalco, S.A. de C.V.",Estación,"Cuauhtemoc y Reforma, Col. .",3,19.260691,-98.896225,estacion
E04988,1,estacion,"E04988 · Gasolineria la Hacienda de Xico, S.A. de C.V.",Estación,"Av. Tezozomoc Esq. Av. Adolfo Lopez Mateos, Col. .",3,19.276024,-98.935274,estacion
E09134,1,estacion,E09134 · Energia y Combustion S.A. de C.V.,Estación,"Manzana 48, Lote 2, Zona 6, Num. 43, Col. Alfredo Del Mazo Tlapacoya",3,19.292437,-98.906421,estacion
E10439,1,estacion,"E10439 · Servicio Gas Tlalpan Ajusco, S.A. de C.V.",Estación,"Carrtera  Picacho Ajusco No. 914, Col. Heroes de Padierna",3,19.281409,-99.214978,estacion
E10274,1,estacion,"E10274 · Servicio Gransur, S.A. de C.V.",Estación,"Boulevard Adolfo Ruiz Cortinez No. 5499, Col. Cantera Puente de Piedra",3,19.301427,-99.165947,estacion
E07327,1,estacion,"E07327 · Servicio Periferico Arenal, S.A. de C.V.",Estación,"Anillo Periferico Sur No. 4991, Col. Tepepan",3,19.282325,-99.142979,estacion
E02895,1,estacion,"E02895 · Super Servicio Coapa, S.A. de C.V.",Estación,"Av. Acoxpa # 722, Col. Villa Coapa",3,19.293015,-99.124982,estacion
E11437,1,estacion,E11437 · Servicio Cuexoch S.A.de C.V,Estación,"Periferico Sur No. 7685, Col. Granjas Rinconada Coapa",3,19.293992,-99.102773,estacion
E11001,1,estacion,"E11001 · Servicio Tulyehualco, S.A. de C.V.",Estación,"Francisco I. Madero No. 369, Col. Santiago Tulyehualco",3,19.257516,-99.023770,estacion
E10013,1,estacion,"E10013 · Servicio El Once, S.A. de C.V.",Estación,"Carretera Toluca-Mexico Km. 52.5, Col. Barrio de San Pedro",3,19.284732,-99.524797,estacion
E12172,1,estacion,"E12172 · Automotriz Hf, S.A. de C.V.",Estación,"Carr. Fed. Mexico-Toluca Km 48+700, Col. Amomolulco",3,19.2813,-99.4896,estacion
E05126,1,estacion,"E05126 · Operagas, S.A. de C.V.",Estación,"Carret. Mexico-Toluca Km 44.5 S/N., Col. Pob. San Miguel Ameyalco",3,19.283204,-99.457288,estacion
E10138,1,estacion,"E10138 · Servicio la Quinta Ria, S.A. de C.V.",Estación,"Avenida Jesus Del Monte No. 263, Col. Jesus Del Monte",3,19.383839,-99.294425,estacion
E06155,1,estacion,"E06155 · Servicio Lomas de las Palmas, S.A. de C.V.",Estación,"Av. Lomas de Anahuac E Interlomas L-19,20,21 y 22, Col. Lomas Anahuac",3,19.399634,-99.268688,estacion
E03618,1,estacion,"E03618 · Grupo Fraba, S.A. de C.V.",Estación,"Av. Luis Cabrera # 480, Col. Barrio de San Francisco",3,19.315829,-99.233377,estacion
E08414,1,estacion,E08414 · Paviro S.A. de C.V.,Estación,"Romulo O'Farril No.298, Col. Olivar de Los Padres",3,19.338436,-99.213705,estacion
E07281,1,estacion,"E07281 · Servicio Asuncion, S.A. de C.V.",Estación,"Comonfort Esq. Pino Suarez # 350, Col. Santa Ana Tlapaltitlan",3,19.284609,-99.610118,estacion
E03154b,1,estacion,"E03154b · Servicio Mexicaltzingo, SA de CV",Estación,"Km. 8.700 Carret. Toluca-Ixtapan de la Sal Amb.Mar, Col. .",3,19.218066,-99.591839,estacion
E10096,1,estacion,"E10096 · Servicio Mirusa, S.A. de C.V.",Estación,"Av. Tecnologico No. 208 y 216, Col. Bellavista",3,19.250735,-99.577339,estacion
E12458,1,estacion,"E12458 · Servicio Circuito Exterior, S.A. de C.V.",Estación,"Circuito Exterior Metropolitano S/N, Col. Barrio de Santa Maria",3,19.2563,-99.5531,estacion
E06440,1,estacion,"E06440 · Gasolinera Dimaro, S.A. de C.V.",Estación,"Carretera las Juntas - Ixtapan de la Sal # 2, Col. Primera de San Miguel",3,18.9105,-99.7656,estacion
E11348,1,estacion,"E11348 · Servicio Troka, S.A. de C.V.",Estación,"Pablo Petronilo Monroy Num.118 Esq.Gpe. Victoria Sur, Col. Barrio San Isidro",3,18.956629,-99.591370,estacion
E11560,1,estacion,E11560 · Atzel Belen Valdez Barrera,Estación,"Carretera Joquicingo - El Capulin 101, Col. Paraje la Desviacion",3,19.047322,-99.541984,estacion
E00937,1,estacion,E00937 · Durán Durán Esperanza,Estación,"Carrt. la Marquesa-Chalma Km 59, Col. S/D",3,18.932750,-99.4295,estacion
E12665,1,estacion,"E12665 · Combustibles Crisan Del Centro, S.A. de C.V.",Estación,"Subida a Chalma No. 150, Col. Lomas de Atzingo",3,18.938860,-99.256730,estacion
E10299,1,estacion,"E10299 · Gufersa, S.A. de C.V.",Estación,"Km. 80.400 Cuerpo a Autopista Mexico-Acapulco Lib, Col. Fraccionamiento Maravillas",3,18.966084,-99.236131,estacion
E06202,1,estacion,"E06202 · Servicio Teopanzolco, S.A. de C.V.",Estación,"Av. Plan de Ayala # 813 Esq. Av. Teopanzolco, Col. Teopanzolco",3,18.924540,-99.222016,estacion
E02531,1,estacion,"E02531 · Servicio Trebol, S.A.",Estación,"Av. Plan de Ayala # 1218, Col. Chapultepec",3,18.922115,-99.207256,estacion
E09504,1,estacion,"E09504 · Servicio Par Vial, S.A. de C.V.",Estación,"Avenida Emiliano Zapata No. 121, Col. Los Pinos",3,18.888355,-99.184703,estacion
E12501,1,estacion,"E12501 · Servicio Cerritos, S.A. de C.V",Estación,"Blvd. Cuauhnahuac No. 113, Col. Cuauchiles",3,18.887650,-99.161870,estacion
E08131,1,estacion,"E08131 · Estacion de Servicio Cocoyoc,S.A. De.C.V.",Estación,"Carret. Fed. Cuernavaca-Cuautla Km. 35+290, Col. Cocoyoc",3,18.888155,-98.996873,estacion
E07242,1,estacion,"E07242 · Estacion de Servicio El Salto, S.A. de C.V.",Estación,"Carretera Federal Mexico-Cuautla Km. 68, Col. El Salto",3,18.916693,-98.895268,estacion
E00222,1,estacion,E00222 · Manuel Guerrero Reyes,Estación,"Km 61.240 Carrt.Mexico-Cuautla, Col. Amecameca",3,19.112027,-98.775590,estacion
E09894,1,estacion,"E09894 · Gasolinera Tad Alpuyeca, S.A. de C.V.",Estación,"Carretera Estatal Tequesquitengo Tehuixtla Km. 1.5, Col. Sc",3,18.594492,-99.258741,estacion
E10089,1,estacion,"E10089 · Grupo Thor Sparing, S.A. de C.V.",Estación,"Autopista  Mexico Cuernavaca Km. 117+70, Col. Sin Colonia",3,18.702512,-99.276754,estacion
E10401,1,estacion,"E10401 · Grupo Empresarial Tierra Nueva, S.A. de C.V.",Estación,"Carretera Al Aeropuerto Mariano Matamoros Km.0+20, Col. Real Del Puente",3,18.802748,-99.223120,estacion
E00462b,1,estacion,"E00462b · Servicio Cossy, S.A. de C.V.",Estación,"Av. Morelos Sur # 14-A, Col. El Polvorin",3,18.889930,-99.228588,estacion
E10945,1,estacion,"E10945 · Comercializadora de Energeticos Agua Fria, S.A. de C.V.",Estación,"Carretera Tepalcingo-Axochiapas Km. 4.000, Col. S/Col",3,18.572451,-98.821691,estacion
E09080,1,estacion,"E09080 · Estacion de Servicio Plan de Ayala, S.A. de C.V.",Estación,"Carrt.Sta.Barbara a Izucar de Matamoros Pue.Km.81., Col. S/C",3,18.771301,-98.894939,estacion
E11374,1,estacion,"E11374 · Distribuidora de Combustibles Emiliano Zapata, S.A. de C.V.",Estación,"Carret Fed Mex-Cuautla,Esq Av Del Empleado # 381, Col. Postal",3,18.849582,-98.938575,estacion
E08211,1,estacion,"E08211 · Estacion de Servicio Ayutla, S.A. de C.V.",Estación,"Carrt. Tierra Colorada - Cruz Grande # 100, Col. Fracc. Jardines",3,16.977630,-99.1105,estacion
E03705,1,estacion,"E03705 · Estacion de Servicio Eva, S.A. de C.V.",Estación,"Carrt. Nacional Mexico-Acapulco No. 55, Col. Las Petaquillas",3,17.495313,-99.468290,estacion
E02925,1,estacion,E02925 · Lucila L. Acevedo Rojas,Estación,"Carr.Tlapa-Chilpancingo., Col. Centro",3,17.545616,-98.578053,estacion
E07635,1,estacion,"E07635 · Servicio Montanas Del Sur, S.A. de C.V.",Estación,"Carrt. Federal Chilpancingo-Tlapa Km 55, Col. Xaxala",3,17.594030,-99.163170,estacion
E06584,1,estacion,E06584 · Gasolinera Tecorral S.A de C.V,Estación,"Carrt. Atenango-Huitzuco Km 2, Col. S/D",3,18.119510,-99.116210,estacion
E00483b,1,estacion,"E00483b · Combustibles Del Sur, SA de CV",Estación,"Km 199 de la Carret. Nal. Mexico-Acapulco, Col. .",3,18.329059,-99.503414,estacion
E00477,1,estacion,E00477 · Martha Patricia Rodriguez Dominguez,Estación,"Zaragoza No.88 Esq.delicias, Col. .",3,18.347504,-99.545808,estacion
E08483,1,estacion,"E08483 · Servicio Acapulco-Diamante, S.A. de C.V.",Estación,"Av. Rancho Acapulco # 2411 Esq. Av. Mexico, Col. Pacifico",3,16.873460,-99.866561,estacion
E04832,1,estacion,"E04832 · Operadora Renacimiento, SA de CV",Estación,"Blvd. Jose Lopez Portillo_No. 401, Col. Renacimiento",3,16.892381,-99.833826,estacion
E06494,1,estacion,"E06494 · Servicio Llano Largo, S.A. de C.V.",Estación,"Blvd. Cayaco-Puerto Marquez Km 5+030 S/N, Col. Llano Largo",3,16.818701,-99.813350,estacion
E10484,1,estacion,"E10484 · Servicio Cayaco, S.A. de C.V.",Estación,"Carretera Acapulco - Pinotepa Km. 5+064, Col. El Cayaco",3,16.858076,-99.807051,estacion
E06594,1,estacion,"E06594 · Estacion de Servicio Tunzingo, S.A. de C.V.",Estación,"Carrt. Acapulco-Pinotepa Km 8, Col. S/D",3,16.844513,-99.785517,estacion
E03526,1,estacion,"E03526 · Combustibles Gasosur, S.A. de C.V.",Estación,"Carretera Nacional Acapulco-Pinotepa Km. 120, Col. S/C",3,16.718019,-99.122495,estacion
E12561,1,estacion,"E12561 · Estacion de Servicio Tlacoachis, S.A. de C.V.",Estación,"Boulevard Bicentenario No. 10, Col. Llano San Pedro",3,16.804450,-98.3063,estacion
E05962,1,estacion,"E05962 · Gasolineras Bello, S.A. de C.V.",Estación,"General Arteaga # 11, Col. Centro",3,20.955505,-97.402144,estacion
E09217,1,estacion,E09217 · Hidrocarburos y Sus Derivados Los Mora S.A. de C.V,Estación,"Francisco Villa Esq. 5 de Mayo Num.119, Col. Lazara Meldiu",3,20.435860,-97.330842,estacion
E09506,1,estacion,"E09506 · Combustibles de Tuxpan, S.A. de C.V.",Estación,"Carretera Tuxpan-Barra Norte No. 130, Col. S/N",3,20.964416,-97.328337,estacion
E00684,1,estacion,E00684 · Luis Serafin Henkel Castañeda,Estación,"Av Juarez No. 502, Col. Centro",3,20.120477,-98.740764,estacion
E04488,1,estacion,"E04488 · Auto Servicio Avion, SA de CV",Estación,"Km 15+100 Autopista Pachuca-Actopan, Col. San Miguel",3,20.135759,-98.884770,estacion
E07373,1,estacion,"E07373 · Grupo Hidalguense de Gasolineros, S.A. de C.V.",Estación,"Carret. Actopan-Tula Km. 5.5, Col. S/C",3,20.253956,-98.994110,estacion
E08197,1,estacion,"E08197 · Damg, S.A. de C.V.",Estación,"Prolongacion Efren Rebolledo #344, Col. Los Olivos",3,20.284710,-98.944501,estacion
E09530,1,estacion,"E09530 · Grupo Marcos Pedraza, S. de R.L. Mi.",Estación,"Carretera Ixmiquilpan-Cardonal Km 11+430, Col. S/C",3,20.563067,-99.149903,estacion
E06262,1,estacion,E06262 · Quintero Bautista Maria Del Carmen,Estación,"Carrt. Mexico-Tampico Km 289.5 Lt-195 Mz-J # 322, Col. Corralillo",3,21.0607,-98.4993,estacion
E07928,1,estacion,"E07928 · Estacion Santa Maria Vii, SA de CV",Estación,"Hidalgo # 320, Col. Felipe Angeles",3,20.0381,-98.3141,estacion
E08812,1,estacion,"E08812 · Estacion Santa Maria El Paraiso, S.A. de C.V.",Estación,"Carretera Tulancingo Cuautepec S/N, Col. El Paraiso",3,20.074010,-98.351710,estacion
E00735,1,estacion,"E00735 · Servicio la Fuente, SA de CV",Estación,"Km. 142 Carr. Mexico-Tuxpan, Col. .",3,20.094988,-98.362488,estacion
E04911,1,estacion,"E04911 · Arturo y Juan Gomez Martinez, SA de CV",Estación,"Carretera Pachuca Tuxpan Km. 59+060 S/N, Col. San Alejo",3,20.147214,-98.294567,estacion
E05712,1,estacion,E05712 · Bensaa S.A de C.V.,Estación,"Carrt. Pachuca-Cd. Sahagun Km 15.150, Col. Loc. Xochihuacan",3,19.989644,-98.706489,estacion
E00719,1,estacion,"E00719 · Ferecres, S.A. de C.V.",Estación,"Avenida Miguel Aleman No. 2, Col. Centro",3,19.984757,-98.623370,estacion
E03499,1,estacion,E03499 · Antonio Gonzalez Medina (Su Sucesion),Estación,"Carr. Tulancingo-Huasca Km. 11, Col. .",3,20.148356,-98.440038,estacion
E07857,1,estacion,E07857 · Felipe Simon Olvera Castelan,Estación,"Carrt. Cuautepec-San Lorenzo Km 2.5 No. 1002, Col. Sc, Localidad Santa Rita",3,20.0002,-98.3003,estacion
E00751,1,estacion,"E00751 · Servicio Marroquin, S.A. de C.V.",Estación,"Carretera Mexico-Tuxpan Km. 192 y la Fragua, Col. La Fragua",3,20.173404,-98.059527,estacion
E10779,1,estacion,"E10779 · El Crucero de Zacatlan, S. A. de C. V.",Estación,"Carret. Fed. Apizaco- Tejocotal Tramo Limite Tlaxc, Col. Sc",3,19.922530,-97.970120,estacion
E00753,1,estacion,E00753 · Guillermo Wurts. Ramirez.,Estación,"La Ceiba Carr Mexico-Tuxpan Km 240, Col. No",3,20.385295,-97.883467,estacion
E05551,1,estacion,E05551 · Davila Partida Rosa Maria,Estación,"Carrt. Estatal Cuetzalan-Zacapoaxtla Km 3+500, Col. Pahapatapan",3,20.007297,-97.533341,estacion
E07637,1,estacion,E07637 · C C Servicio Juarez S.A. de C.V.,Estación,"Av.Juarez Esquina Calle Honduras # 802, Col. 27 de Septiembre",3,20.533684,-97.466401,estacion
E11352,1,estacion,E11352 · Gasolineria El Cuatro y Medio S.A. de C.V.,Estación,"Blvd. Central Poniente S/N Esquina Libertad, Col. Tamaulipas",3,20.515786,-97.439932,estacion
E10857,1,estacion,E10857 · Carlos Romeo Herrera Oropeza,Estación,"Camino a Huehuetla- Lipuntahuaca 101, Col. Sc",3,20.056080,-97.375150,estacion
E10238,1,estacion,"E10238 · Super Servicio Balmer, S.A. de C.V.",Estación,"Carretera Federal a Perote No.622, Col. Segunda Seccion",3,19.796897,-97.315661,estacion
E08820,1,estacion,E08820 · Nicolas Vazquez y Sayas,Estación,"Aldama # 85 Esq. Cuauhtemoc, Col. Centro",3,19.768549,-97.246434,estacion
E00756,1,estacion,"E00756 · Servicio Lomas Del Mirador, S.A. de C.V.",Estación,"Km. 140.500 Carr. Mexico-Nautla, Col. No",3,20.059410,-97.067376,estacion
E08186,1,estacion,E08186 · Efrain Martinez Cossio,Estación,"Carret.Est. Martinez-Misantla Km.1 # 800, Col. Vega Redonda",3,20.054320,-97.045710,estacion
E00758,1,estacion,E00758 · Ana Delia Nuñes Carreño,Estación,"Av. Manuel Avila Camacho S/N, Col. .",3,19.934816,-96.850479,estacion
E08389,1,estacion,"E08389 · Prestadora de Servicios Deseo, S.A. de C.V.",Estación,"Carretera Mexico-Veracruz Km.26+200, Col. Ejido San Jose Mecatillo",3,19.533396,-98.847938,estacion
E12702,1,estacion,"E12702 · Servicios Energeticos Alfareros, S.A. de C.V.",Estación,"Via Morelos Km 14200 No. 485, Col. Santa Clara Coatitla",3,19.7073,-98.704790,estacion
E00723,1,estacion,E00723 · Leonila Calderon Vargas,Estación,"Felipe Angeles No. 47, Col. 18 de Marzo",3,19.788618,-98.554190,estacion
E03849,1,estacion,"E03849 · Servicio Piedras Negras, SA de CV",Estación,"Piedras Negras S/N, Col. Ex-Hacienda Piedras Negras",3,19.498966,-98.053896,estacion
E00798,1,estacion,"E00798 · Combustibles Del Valle de Cuyoaco, S.A de C.V.",Estación,"Km. 99+932 Carrt. Oriental-Nautla, Col. .-",3,19.599721,-97.616953,estacion
E11463,1,estacion,"E11463 · Coroleos Zaragoza, S.A. de C.V.",Estación,"Av. Lic. Melquiades Morales Flores, Col. S/C",3,19.765322,-97.550632,estacion
E00846,1,estacion,"E00846 · Corporacion Labiq, S.A. de C.V.",Estación,"Maximino Avila Camacho N.28, Col. .-",3,19.851467,-97.456919,estacion
E04683,1,estacion,"E04683 · Gasolinera Garnica, SA de CV",Estación,"Predio Garnica Km. 1.8 Carret. Xalapa-Veracruz, Col. .",3,19.517154,-96.882184,estacion
E08614,1,estacion,"E08614 · Estacion de Servicio El Castillo, S.A. de C.V.",Estación,"Carretera Xalapa-El Castillo No. 2615, Col. S/C",3,19.545952,-96.873229,estacion
E05534,1,estacion,"E05534 · Grupo Ferche, S.A. de C.V.",Estación,"Av. Ruiz Cortinez # 764 Esq. Odontologos, Col. Unidad Del Bosque",3,19.562120,-96.929616,estacion
E09430,1,estacion,E09430 · Maria Angelica Salazar Martinez,Estación,"Carretera Mexico-Veracruz Km. 79 Esq. Av. Union, Col. Centro",3,19.59167139,-98.56388503,estacion
E07143,1,estacion,"E07143 · Agrocombustibles de Hidalgo, SA de CV",Estación,"Carrt. Apan-Tlaxco Km 9.2, Col. San Isidro Tetlapayac",3,19.6689,-98.3736,estacion
E07059,1,estacion,"E07059 · Servicio Cuarto Senorio, S. A. de C. V.",Estación,"Av. Revolucion # 39, Col. San Buena Ventura Atempan",3,19.326278,-98.217645,estacion
E09621,1,estacion,"E09621 · Grupo Alfa Combustibles, S.A. de C.V.",Estación,"Carretera Fed. Mexico Veracruz Km. 131, Col. C",3,19.407659,-98.193052,estacion
E00788,1,estacion,"E00788 · Lubrygas Dorantes, S.A. de C.V.",Estación,"16 de Septiembre No. 501, Col. Centro",3,19.416916,-98.142462,estacion
E09700,1,estacion,E09700 · Pisa Combustibles S.A. de C.V.,Estación,"Blvd Ignacio Zaragoza Esq Carret Apizaco Tlaxcala #31, Col. 5 Seccion Agricola Dolores",3,19.464321,-98.113134,estacion
E10150,1,estacion,E10150 · Ezequiel Cuatepitzi Fabian,Estación,"Camino Real a Acocomotla  No.  2, Col. Sc",3,19.254760,-97.2614,estacion
E05540,1,estacion,E05540 · Servicio Cosautlan S.A. de  C.V.,Estación,"Calle Leandro Valle Esq. Miguel Hidalgo S/N., Col. Pajaritos",3,19.333106,-96.996281,estacion
E08149,1,estacion,"E08149 · Grupo Ferche, S.A. de C.V.",Estación,"Prolongacion Martires 28 de Agosto No. 185, Col. Molino de San Roque",3,19.549874,-96.947705,estacion
E08369,1,estacion,"E08369 · Servigas Museo, S.A. de C.V.",Estación,"Av. Primero de Mayo # 746, Col. Unidad Magisterial",3,19.548140,-96.935065,estacion
E09499,1,estacion,E09499 · Raul Velasco y Oliver,Estación,"Negrete Sur No. 3, Col. Centro",3,19.290502,-97.919540,estacion
E00501,1,estacion,"E00501 · Gasolineria San Fernando, S.A.",Estación,"Km. 193 Carr. Mexico-Veracruz, Col. .-",3,19.324407,-97.648787,estacion
E03818,1,estacion,E03818 · Maria Soledad Cuenca Merlo,Estación,"Carret. Altzayanca-Huamantla S/N. Esq. 7 Pte., Col. .",3,19.427155,-97.797961,estacion
E08663,1,estacion,"E08663 · Servicio Carrolo, S.A. de C.V.",Estación,"Carretera Federal Xalapa-Veracruz Km. 16, Col. S/C",3,19.466587,-96.769950,estacion
E12159,1,estacion,E12159 · Okima Arriaga Palacios,Estación,"Carr. Xalapa-Veracruz Tramo Xalapa-Tamarin Km 42.3, Col. S/C",3,19.373675,-96.589873,estacion
E11358,1,estacion,"E11358 · Grupo Ferche, S.A. de C.V.",Estación,"Carretera Libre Poza Rica -Veracruz Km. 174+900, Col. Sc",3,19.685474,-96.409538,estacion
E05402,1,estacion,"E05402 · Super Servicio Yegue, SA de CV",Estación,"Av. Miguel Aleman S.N., Col. Centro",3,19.399731,-96.360255,estacion
E10664,1,estacion,"E10664 · Gasolineria las Palmas, S.A. de C.V.",Estación,"Bulevard de Los Patos 605, Col. Geovillas Rincon de Los Pinos",3,19.214759,-96.224378,estacion
E11962,1,estacion,E11962 · Hidrosina Plus S.A. de C.V.,Estación,"Av. Rafael Cuervo # 60, Col. Playa Linda",3,19.215214,-96.173431,estacion
E07490,1,estacion,E07490 · Corpostar S.A. de C.V.,Estación,"Carrt.Federal Mexico-Cuautla Esq.Carrt.Sn.Gregorio, Col. Ejido San Gregorio Cuautzingo",3,19.260683,-98.879499,estacion
E09776,1,estacion,"E09776 · Servicio Cocohtli, S.A. de C.V.",Estación,"Av. Salto Del Agua No. 54, Col. Cocotitlan",3,19.224154,-98.866213,estacion
E09023,1,estacion,E09023 · Maria Lydia Castillo Miranda,Estación,"Carretera Mexico-Cuautla Km. 45.5 # 8, Col. Loma Bonita",3,19.219275,-98.833878,estacion
E04079,1,estacion,"E04079 · Servicio San Salvador, SA de CV",Estación,"Km. 10 Carrt. San Martin-El Verde, Col. .",3,19.265454,-98.514591,estacion
E05494,1,estacion,"E05494 · Servicio las Arboledas, SA de CV",Estación,"Carrt. Fed. Mexico-Puebla Km 74+800, Col. S/D",3,19.267959,-98.431579,estacion
E10806,1,estacion,E10806 · Estacion de Servicio Virreyes S.A. de C.V.,Estación,"Carretera Federal Mexico Puebla Km. 89, Col. S/C",3,19.148710,-98.399321,estacion
E09987,1,estacion,E09987 · Ma. Cruz Medel Garcia,Estación,"Avenida Xicotencatl # 111, Col. Santa Cruz",3,19.238189,-98.369753,estacion
E06100,1,estacion,"E06100 · Operadora San Isidro, S.A. de C.V.",Estación,"Autopista Mexico-Puebla Km 111+385, Col. Loc. San Antonio Mihuacan",3,19.151602,-98.289036,estacion
E04512,1,estacion,"E04512 · Servicio Del Altiplano, S.A. de C.V.",Estación,"Carr. Fed. Puebla-Tlaxcala Km.29+780, Col. ",3,19.284446,-98.239456,estacion
E11530,1,estacion,E11530 · Servicio la Trinidad Papalotla S.A de C.V.,Estación,"Pedrera No.1, Col. Barrio la Trinidad",3,19.152365,-98.210082,estacion
E07055,1,estacion,"E07055 · Auto Servicio Jano, S.A. de C.V.",Estación,"Carretera Veracruz-Medellin, Lote 4 Manz.5, Col. Los Rios",3,19.117165,-96.1483,estacion
E08934,1,estacion,E08934 · Gasolineria las Palmas S.A de C.V.,Estación,"Av. Eje 1 Poniente # 1252, Col. Las Palmas El Coyol",3,19.1616,-96.153297,estacion
E08944,1,estacion,"E08944 · Super Servicio de Cuauhtemoc y Collado, S.A. de C.V.",Estación,"Collado Esq. Cuauhtemoc # 4492, Col. Pascual Ortiz Rubio",3,19.179350,-96.140411,estacion
E01030,1,estacion,"E01030 · Servicio Avenida, S.A. de C.V.",Estación,"Allende y Emparan No. 1247, Col. Centro",3,19.197972,-96.145608,estacion
E12344,1,estacion,E12344 · Miguel Niceforo Garcia Palacios,Estación,"Carretera Federal Santa Fe-Paso Del Toro Km 8-300, Col. Oluta",3,19.175820,-96.269580,estacion
E08801,1,estacion,"E08801 · Astrid Franquicias y Estaciones de Servicio,S.A. de C.V.",Estación,"Autopista Cordoba-Veracruz Km 89, Col. S/C",3,19.076086,-96.203514,estacion
E10587,1,estacion,"E10587 · Operadora las Bajadas, S.A. de C.V.",Estación,"Calzada Manuel de Jesus Clouthier No. 4097, Col. Las Bajadas",3,19.153112,-96.181663,estacion
E10760,1,estacion,"E10760 · Servicio Oporto, S.A.de C.V.",Estación,"Francisco Gonzalez Bocanegra Esq.Jose Santos S/N, Col. Las Bajadas",3,19.162038,-96.171462,estacion
E09063,1,estacion,"E09063 · Grupo Inovasion, S.A. de C.V.",Estación,"Carr.Estatal Paso de Cortes Y/O Calle 17 Pte.N1128, Col. S/C",3,19.058229,-98.320088,estacion
E05688,1,estacion,"E05688 · Servicio la Recta, S.A. de C.V.",Estación,"Av. 5 de Mayo # 1622, Col. Barrio San Juan",3,19.059288,-98.294587,estacion
E06055,1,estacion,"E06055 · Estacion de Servicio Quetzalcoatl, S.A. de C.V.",Estación,"Calle Lateral Norte # 3499 Ruta Quetzalcoatl, Col. Ex-Hacienda Santa Teresa",3,19.060099,-98.276025,estacion
E12357,1,estacion,"E12357 · El Crucero de Zacatlan, S. A. de C. V.",Estación,"Mirador No. 1, Col. S/D",3,19.121390,-98.263970,estacion
E07884,1,estacion,"E07884 · Servicio Antunano, S. A. de C. V.",Estación,"Avenida Esteban de Antunano # 1402, Col. La Ahogada",3,19.085640,-98.238102,estacion
E11726,1,estacion,E11726 · Mega Servicio Serdan S.A de C.V.,Estación,"Boulevard Hermanos Serdan # 343, Col. Aquiles Serdan",3,19.077660,-98.228497,estacion
E11089,1,estacion,"E11089 · Servicio Makana, S.A. de C.V.",Estación,"Lateral de Autopista Mexico Puebla 6304, Col. Sc",3,19.090694,-98.219356,estacion
E08913,1,estacion,E08913 · Jose Candido Paredes Cordero,Estación,"Carretera Via Corta Puebla-Santa Ana Km.8, Col. Margen Derecho",3,19.137691,-98.189101,estacion
E03852,1,estacion,"E03852 · Gasolineras Xonacatepec, S.A. de C.V.",Estación,"Av. Xonacatepec No. 1865, Col. Lazaro Cardenas",3,19.051952,-98.149629,estacion
E02538,1,estacion,"E02538 · Servicio Tres Rios, S.A. de C.V.",Estación,"Diagonal Defensores de la Republica 511, Col. Santa Maria",3,19.063858,-98.197422,estacion
E09880,1,estacion,"E09880 · Abastecedora de Hidrocarburos Ave, S.A. de C.V.",Estación,"Av. Xonacatepec No. 11029 ""A, Col. Santa Maria Xonacatepec",3,19.073840,-98.114450,estacion
E11281,1,estacion,E11281 · Servicio la Cabana S.A de C.V.,Estación,"Camino a Tlaltepango No. 10804, Col. Venustiano Carranza",3,19.087461,-98.177686,estacion
E11896,1,estacion,"E11896 · Distribuidora de Combustibles Cabrera,S.A de C.V",Estación,"Avenida a San Juan Tianguismanalco No, 5304 ""A, Col. Cabrera",3,18.925685,-98.453045,estacion
E06281,1,estacion,"E06281 · Gasoil, S. A. de C. V.",Estación,"Anillo Periferico Ecologico # 2002, Col. Santa Catarina Martir",3,19.040594,-98.273222,estacion
